Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
7821,CA-2020-152436,12/8/2020,12/10/2020,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6,160.0398
7822,CA-2019-169334,10/21/2019,10/24/2019,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,6.9795
7827,CA-2020-117114,10/31/2020,11/5/2020,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,4,38.1576
7828,CA-2020-117114,10/31/2020,11/5/2020,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3,3.2214
7833,CA-2019-112382,5/9/2019,5/13/2019,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,2,1.9136
7842,CA-2019-116603,7/17/2019,7/22/2019,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,13.788
7845,US-2020-123834,7/21/2020,7/25/2020,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4,-21.3264
7848,CA-2019-128706,2/27/2019,3/2/2019,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,-6.8816
7849,CA-2019-104311,5/2/2019,5/6/2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,3,-3.7872
7850,CA-2019-104311,5/2/2019,5/6/2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,-3.168
7851,CA-2019-104311,5/2/2019,5/6/2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2,1.764
7855,CA-2020-135587,12/7/2020,12/12/2020,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64,4,89.7792
7856,CA-2020-135587,12/7/2020,12/12/2020,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52,4,23.4
7861,CA-2020-152261,3/2/2020,3/6/2020,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,4,-12.352
7869,CA-2019-136994,5/27/2019,6/2/2019,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,6.1548
7870,US-2020-166233,7/3/2020,7/9/2020,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,-2.7
7871,CA-2020-122112,9/25/2020,9/29/2020,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4,8.8624
7872,CA-2019-101672,10/3/2019,10/7/2019,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,2.9568
7873,CA-2019-101672,10/3/2019,10/7/2019,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,102.9528
7874,CA-2019-101672,10/3/2019,10/7/2019,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,3.852
7875,CA-2019-101672,10/3/2019,10/7/2019,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,45.9754
7876,CA-2020-168403,9/9/2020,9/15/2020,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104,6,11.2752
7877,CA-2020-168403,9/9/2020,9/15/2020,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,1,0.8382
7879,CA-2019-160241,11/29/2019,12/4/2019,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,-302.72
7880,CA-2019-155747,6/14/2019,6/21/2019,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176,2,-118.0116
7881,CA-2020-118017,12/3/2020,12/6/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344,6,1.0008
7882,CA-2020-118017,12/3/2020,12/6/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,6,10.5534
7883,CA-2020-118017,12/3/2020,12/6/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,8,14.0712
7884,CA-2020-118017,12/3/2020,12/6/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2,3.741
7885,CA-2020-118017,12/3/2020,12/6/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,7,5.915
7886,CA-2020-118017,12/3/2020,12/6/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376,3,7.0128
7887,CA-2020-118017,12/3/2020,12/6/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,3.344
7888,CA-2020-118017,12/3/2020,12/6/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,1,4.6552
7889,CA-2019-113117,8/16/2019,8/22/2019,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,5,15.552
7890,CA-2019-148684,12/25/2019,12/29/2019,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,9,5.3703
7891,CA-2019-148684,12/25/2019,12/29/2019,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,2,171.9914
7892,CA-2019-148684,12/25/2019,12/29/2019,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,5,137.54
7893,CA-2019-148684,12/25/2019,12/29/2019,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,3,49.9704
7894,CA-2020-125367,7/23/2020,7/30/2020,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92,3,4.35
7895,CA-2020-124744,6/21/2020,6/25/2020,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,5,40.376
7896,CA-2020-124744,6/21/2020,6/25/2020,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,3.0576
7897,CA-2020-124744,6/21/2020,6/25/2020,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,8,219.4416
7898,CA-2020-128363,8/13/2020,8/18/2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,7,30.6054
7899,CA-2020-128363,8/13/2020,8/18/2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,6,-1237.8462
7900,CA-2020-128363,8/13/2020,8/18/2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,5,9.12
7901,CA-2020-128363,8/13/2020,8/18/2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.4752
7902,CA-2020-128363,8/13/2020,8/18/2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1,0
7903,CA-2020-128363,8/13/2020,8/18/2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,5,4.797
7904,CA-2020-128363,8/13/2020,8/18/2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2,47.6604
7908,CA-2019-112585,7/30/2019,8/2/2019,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,178.91
7909,CA-2019-149762,12/3/2019,12/7/2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,6.7176
7910,CA-2019-149762,12/3/2019,12/7/2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,5.9184
7911,CA-2019-149762,12/3/2019,12/7/2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,7.308
7912,CA-2019-149762,12/3/2019,12/7/2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,-12.098
7913,CA-2019-167605,4/28/2019,4/30/2019,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,-31.8612
7914,US-2020-105697,8/25/2020,8/27/2020,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,1.9272
7915,CA-2020-165323,6/17/2020,6/21/2020,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,1668.205
7916,CA-2020-165323,6/17/2020,6/21/2020,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,8.1072
7918,CA-2020-100783,9/4/2020,9/8/2020,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1,3.798
7920,CA-2020-139822,9/15/2020,9/21/2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,10.8136
7921,CA-2020-139822,9/15/2020,9/21/2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,10.7964
7922,CA-2020-107713,3/13/2020,3/17/2020,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,81.921
7923,CA-2020-134096,9/24/2020,9/29/2020,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,38.396
7924,CA-2020-134096,9/24/2020,9/29/2020,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,-11.418
7925,CA-2019-125843,8/13/2019,8/16/2019,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,10.7136
7926,CA-2019-125843,8/13/2019,8/16/2019,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,51.8
7927,CA-2020-120404,11/20/2020,11/24/2020,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,1.3365
7928,CA-2020-120404,11/20/2020,11/24/2020,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99,1,170.997
7929,CA-2020-120404,11/20/2020,11/24/2020,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,9.1746
7930,CA-2020-167549,7/25/2020,7/27/2020,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116,6,-4.2588
7931,CA-2019-120082,3/25/2019,3/27/2019,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,3,17.856
7932,US-2019-168095,7/15/2019,7/20/2019,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,23.028
7933,US-2019-168095,7/15/2019,7/20/2019,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,5,34.294
7934,CA-2020-166093,8/17/2020,8/24/2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2,11.68
7935,CA-2020-166093,8/17/2020,8/24/2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,8.997
7936,CA-2020-166093,8/17/2020,8/24/2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,3.852
7937,CA-2020-166093,8/17/2020,8/24/2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,4.872
7938,CA-2020-166093,8/17/2020,8/24/2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,654.7554
7939,CA-2020-166093,8/17/2020,8/24/2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,140.5482
7940,CA-2020-166093,8/17/2020,8/24/2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,77.3696
7941,CA-2019-146325,12/14/2019,12/17/2019,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,-9.1602
7942,CA-2019-146325,12/14/2019,12/17/2019,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,35.048
7943,CA-2020-134194,12/25/2020,1/1/2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,9,-59.373
7944,CA-2020-134194,12/25/2020,1/1/2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,44.688,7,5.0274
7945,CA-2020-134194,12/25/2020,1/1/2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,31.744,2,2.3808
7946,CA-2020-134194,12/25/2020,1/1/2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,-65.568
7947,CA-2020-134194,12/25/2020,1/1/2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,-5.0688
7956,CA-2020-131807,10/5/2020,10/10/2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,-59.8356
7957,CA-2020-131807,10/5/2020,10/10/2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9,5,6.854
7958,CA-2020-131807,10/5/2020,10/10/2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,4.108
